text_number,language,url,timestamp,source,question_score
370,en,https://apple.stackexchange.com/questions/1406,2023/3/29,stackexchange,6
371,en,https://apple.stackexchange.com/questions/1409,2023/3/29,stackexchange,1
372,en,https://apple.stackexchange.com/questions/1413,2023/3/29,stackexchange,7
373,en,https://apple.stackexchange.com/questions/1417,2023/3/29,stackexchange,2
374,en,https://apple.stackexchange.com/questions/1418,2023/3/29,stackexchange,19
375,en,https://apple.stackexchange.com/questions/1423,2023/3/29,stackexchange,2
376,en,https://apple.stackexchange.com/questions/1426,2023/3/29,stackexchange,2
377,en,https://apple.stackexchange.com/questions/1428,2023/3/29,stackexchange,2
378,en,https://apple.stackexchange.com/questions/1430,2023/3/29,stackexchange,2
379,en,https://apple.stackexchange.com/questions/1434,2023/3/29,stackexchange,1
380,en,https://apple.stackexchange.com/questions/1437,2023/3/29,stackexchange,3
381,en,https://apple.stackexchange.com/questions/1438,2023/3/29,stackexchange,4
382,en,https://apple.stackexchange.com/questions/1443,2023/3/29,stackexchange,1
383,en,https://apple.stackexchange.com/questions/1446,2023/3/29,stackexchange,1
384,en,https://apple.stackexchange.com/questions/1447,2023/3/29,stackexchange,7
385,en,https://apple.stackexchange.com/questions/1448,2023/3/29,stackexchange,1
386,en,https://apple.stackexchange.com/questions/1450,2023/3/29,stackexchange,3
387,en,https://apple.stackexchange.com/questions/1453,2023/3/29,stackexchange,2
388,en,https://apple.stackexchange.com/questions/1460,2023/3/29,stackexchange,25
389,en,https://apple.stackexchange.com/questions/1462,2023/3/29,stackexchange,8
390,en,https://apple.stackexchange.com/questions/1464,2023/3/29,stackexchange,3
391,en,https://apple.stackexchange.com/questions/1465,2023/3/29,stackexchange,37
392,en,https://apple.stackexchange.com/questions/1466,2023/3/29,stackexchange,1
393,en,https://apple.stackexchange.com/questions/1467,2023/3/29,stackexchange,8
394,en,https://apple.stackexchange.com/questions/1470,2023/3/29,stackexchange,20
395,en,https://apple.stackexchange.com/questions/1474,2023/3/29,stackexchange,4
396,en,https://apple.stackexchange.com/questions/1480,2023/3/29,stackexchange,3
397,en,https://apple.stackexchange.com/questions/1486,2023/3/29,stackexchange,9
398,en,https://apple.stackexchange.com/questions/1488,2023/3/29,stackexchange,80
399,en,https://apple.stackexchange.com/questions/1491,2023/3/29,stackexchange,5
400,en,https://apple.stackexchange.com/questions/1493,2023/3/29,stackexchange,2
401,en,https://apple.stackexchange.com/questions/1497,2023/3/29,stackexchange,16
402,en,https://apple.stackexchange.com/questions/1498,2023/3/29,stackexchange,4
403,en,https://apple.stackexchange.com/questions/1500,2023/3/29,stackexchange,12
404,en,https://apple.stackexchange.com/questions/1502,2023/3/29,stackexchange,2
405,en,https://apple.stackexchange.com/questions/1504,2023/3/29,stackexchange,1
406,en,https://apple.stackexchange.com/questions/1506,2023/3/29,stackexchange,20
407,en,https://apple.stackexchange.com/questions/1507,2023/3/29,stackexchange,8
408,en,https://apple.stackexchange.com/questions/1512,2023/3/29,stackexchange,3
409,en,https://apple.stackexchange.com/questions/1520,2023/3/29,stackexchange,22
410,en,https://apple.stackexchange.com/questions/1522,2023/3/29,stackexchange,2
411,en,https://apple.stackexchange.com/questions/1527,2023/3/29,stackexchange,1
412,en,https://apple.stackexchange.com/questions/1530,2023/3/29,stackexchange,2
413,en,https://apple.stackexchange.com/questions/1537,2023/3/29,stackexchange,2
414,en,https://apple.stackexchange.com/questions/1542,2023/3/29,stackexchange,4
415,en,https://apple.stackexchange.com/questions/1547,2023/3/29,stackexchange,3
416,en,https://apple.stackexchange.com/questions/1568,2023/3/29,stackexchange,12
417,en,https://apple.stackexchange.com/questions/1569,2023/3/29,stackexchange,1
418,en,https://apple.stackexchange.com/questions/1570,2023/3/29,stackexchange,9
419,en,https://apple.stackexchange.com/questions/1572,2023/3/29,stackexchange,15
420,en,https://apple.stackexchange.com/questions/1577,2023/3/29,stackexchange,1
421,en,https://apple.stackexchange.com/questions/1588,2023/3/29,stackexchange,4
422,en,https://apple.stackexchange.com/questions/1591,2023/3/29,stackexchange,1
423,en,https://apple.stackexchange.com/questions/1592,2023/3/29,stackexchange,2
424,en,https://apple.stackexchange.com/questions/1594,2023/3/29,stackexchange,5
425,en,https://apple.stackexchange.com/questions/1595,2023/3/29,stackexchange,2
426,en,https://apple.stackexchange.com/questions/1596,2023/3/29,stackexchange,3
427,en,https://apple.stackexchange.com/questions/1597,2023/3/29,stackexchange,0
428,en,https://apple.stackexchange.com/questions/1604,2023/3/29,stackexchange,2
429,en,https://apple.stackexchange.com/questions/1610,2023/3/29,stackexchange,3
430,en,https://apple.stackexchange.com/questions/1613,2023/3/29,stackexchange,5
431,en,https://apple.stackexchange.com/questions/1618,2023/3/29,stackexchange,24
432,en,https://apple.stackexchange.com/questions/1621,2023/3/29,stackexchange,22
433,en,https://apple.stackexchange.com/questions/1623,2023/3/29,stackexchange,11
434,en,https://apple.stackexchange.com/questions/1626,2023/3/29,stackexchange,21
435,en,https://apple.stackexchange.com/questions/1628,2023/3/29,stackexchange,5
436,en,https://apple.stackexchange.com/questions/1629,2023/3/29,stackexchange,3
437,en,https://apple.stackexchange.com/questions/1634,2023/3/29,stackexchange,12
438,en,https://apple.stackexchange.com/questions/1637,2023/3/29,stackexchange,13
439,en,https://apple.stackexchange.com/questions/1650,2023/3/29,stackexchange,6
440,en,https://apple.stackexchange.com/questions/1652,2023/3/29,stackexchange,5
441,en,https://apple.stackexchange.com/questions/1654,2023/3/29,stackexchange,27
442,en,https://apple.stackexchange.com/questions/1660,2023/3/29,stackexchange,15
443,en,https://apple.stackexchange.com/questions/1662,2023/3/29,stackexchange,4
444,en,https://apple.stackexchange.com/questions/1664,2023/3/29,stackexchange,14
445,en,https://apple.stackexchange.com/questions/1669,2023/3/29,stackexchange,7
446,en,https://apple.stackexchange.com/questions/1671,2023/3/29,stackexchange,8
447,en,https://apple.stackexchange.com/questions/1673,2023/3/29,stackexchange,7
448,en,https://apple.stackexchange.com/questions/1676,2023/3/29,stackexchange,9
449,en,https://apple.stackexchange.com/questions/1685,2023/3/29,stackexchange,17
450,en,https://apple.stackexchange.com/questions/1688,2023/3/29,stackexchange,5
451,en,https://apple.stackexchange.com/questions/1693,2023/3/29,stackexchange,3
452,en,https://apple.stackexchange.com/questions/1696,2023/3/29,stackexchange,6
453,en,https://apple.stackexchange.com/questions/1697,2023/3/29,stackexchange,9
454,en,https://apple.stackexchange.com/questions/1700,2023/3/29,stackexchange,8
455,en,https://apple.stackexchange.com/questions/1703,2023/3/29,stackexchange,7
456,en,https://apple.stackexchange.com/questions/1706,2023/3/29,stackexchange,5
457,en,https://apple.stackexchange.com/questions/1710,2023/3/29,stackexchange,4
458,en,https://apple.stackexchange.com/questions/1712,2023/3/29,stackexchange,4
459,en,https://apple.stackexchange.com/questions/1715,2023/3/29,stackexchange,57
460,en,https://apple.stackexchange.com/questions/1746,2023/3/29,stackexchange,3
461,en,https://apple.stackexchange.com/questions/1748,2023/3/29,stackexchange,16
462,en,https://apple.stackexchange.com/questions/1754,2023/3/29,stackexchange,5
463,en,https://apple.stackexchange.com/questions/1756,2023/3/29,stackexchange,0
464,en,https://apple.stackexchange.com/questions/1758,2023/3/29,stackexchange,2
465,en,https://apple.stackexchange.com/questions/1760,2023/3/29,stackexchange,6
466,en,https://apple.stackexchange.com/questions/1762,2023/3/29,stackexchange,5
467,en,https://apple.stackexchange.com/questions/1765,2023/3/29,stackexchange,3
468,en,https://apple.stackexchange.com/questions/1767,2023/3/29,stackexchange,10
469,en,https://apple.stackexchange.com/questions/1770,2023/3/29,stackexchange,0
470,en,https://apple.stackexchange.com/questions/1773,2023/3/29,stackexchange,1
471,en,https://apple.stackexchange.com/questions/1775,2023/3/29,stackexchange,4
472,en,https://apple.stackexchange.com/questions/1778,2023/3/29,stackexchange,10
473,en,https://apple.stackexchange.com/questions/1782,2023/3/29,stackexchange,2
474,en,https://apple.stackexchange.com/questions/1785,2023/3/29,stackexchange,1
475,en,https://apple.stackexchange.com/questions/1788,2023/3/29,stackexchange,5
476,en,https://apple.stackexchange.com/questions/1794,2023/3/29,stackexchange,4
477,en,https://apple.stackexchange.com/questions/1797,2023/3/29,stackexchange,4
478,en,https://apple.stackexchange.com/questions/1800,2023/3/29,stackexchange,1
479,en,https://apple.stackexchange.com/questions/1803,2023/3/29,stackexchange,0
480,en,https://apple.stackexchange.com/questions/1805,2023/3/29,stackexchange,2
481,en,https://apple.stackexchange.com/questions/1808,2023/3/29,stackexchange,34
482,en,https://apple.stackexchange.com/questions/1810,2023/3/29,stackexchange,2
483,en,https://apple.stackexchange.com/questions/1812,2023/3/29,stackexchange,14
484,en,https://apple.stackexchange.com/questions/1816,2023/3/29,stackexchange,5
485,en,https://apple.stackexchange.com/questions/1818,2023/3/29,stackexchange,5
486,en,https://apple.stackexchange.com/questions/1820,2023/3/29,stackexchange,4
487,en,https://apple.stackexchange.com/questions/1822,2023/3/29,stackexchange,9
488,en,https://apple.stackexchange.com/questions/1824,2023/3/29,stackexchange,30
489,en,https://apple.stackexchange.com/questions/1828,2023/3/29,stackexchange,10
490,en,https://apple.stackexchange.com/questions/1831,2023/3/29,stackexchange,2
491,en,https://apple.stackexchange.com/questions/1834,2023/3/29,stackexchange,8
492,en,https://apple.stackexchange.com/questions/1839,2023/3/29,stackexchange,8
493,en,https://apple.stackexchange.com/questions/1841,2023/3/29,stackexchange,3
494,en,https://apple.stackexchange.com/questions/1844,2023/3/29,stackexchange,2
495,en,https://apple.stackexchange.com/questions/1847,2023/3/29,stackexchange,6
496,en,https://apple.stackexchange.com/questions/1849,2023/3/29,stackexchange,7
497,en,https://apple.stackexchange.com/questions/1850,2023/3/29,stackexchange,30
498,en,https://apple.stackexchange.com/questions/1853,2023/3/29,stackexchange,4
499,en,https://apple.stackexchange.com/questions/1855,2023/3/29,stackexchange,15
500,en,https://apple.stackexchange.com/questions/1861,2023/3/29,stackexchange,6
501,en,https://apple.stackexchange.com/questions/1863,2023/3/29,stackexchange,4
502,en,https://apple.stackexchange.com/questions/1866,2023/3/29,stackexchange,7
503,en,https://apple.stackexchange.com/questions/1870,2023/3/29,stackexchange,3
504,en,https://apple.stackexchange.com/questions/1873,2023/3/29,stackexchange,7
505,en,https://apple.stackexchange.com/questions/1875,2023/3/29,stackexchange,2
506,en,https://apple.stackexchange.com/questions/1878,2023/3/29,stackexchange,3
507,en,https://apple.stackexchange.com/questions/1881,2023/3/29,stackexchange,2
508,en,https://apple.stackexchange.com/questions/1884,2023/3/29,stackexchange,42
509,en,https://apple.stackexchange.com/questions/1889,2023/3/29,stackexchange,5
510,en,https://apple.stackexchange.com/questions/1893,2023/3/29,stackexchange,17
511,en,https://apple.stackexchange.com/questions/1897,2023/3/29,stackexchange,13
512,en,https://apple.stackexchange.com/questions/1900,2023/3/29,stackexchange,2
513,en,https://apple.stackexchange.com/questions/1902,2023/3/29,stackexchange,13
514,en,https://apple.stackexchange.com/questions/1907,2023/3/29,stackexchange,8
515,en,https://apple.stackexchange.com/questions/1910,2023/3/29,stackexchange,8
516,en,https://apple.stackexchange.com/questions/1912,2023/3/29,stackexchange,10
517,en,https://apple.stackexchange.com/questions/1916,2023/3/29,stackexchange,4
518,en,https://apple.stackexchange.com/questions/1919,2023/3/29,stackexchange,6
519,en,https://apple.stackexchange.com/questions/1923,2023/3/29,stackexchange,5
520,en,https://apple.stackexchange.com/questions/1924,2023/3/29,stackexchange,5
521,en,https://apple.stackexchange.com/questions/1927,2023/3/29,stackexchange,16
522,en,https://apple.stackexchange.com/questions/1929,2023/3/29,stackexchange,5
523,en,https://apple.stackexchange.com/questions/1933,2023/3/29,stackexchange,2
524,en,https://apple.stackexchange.com/questions/1935,2023/3/29,stackexchange,11
525,en,https://apple.stackexchange.com/questions/1938,2023/3/29,stackexchange,26
526,en,https://apple.stackexchange.com/questions/1940,2023/3/29,stackexchange,3
527,en,https://apple.stackexchange.com/questions/1943,2023/3/29,stackexchange,3
528,en,https://apple.stackexchange.com/questions/1945,2023/3/29,stackexchange,2
529,en,https://apple.stackexchange.com/questions/1946,2023/3/29,stackexchange,2
530,en,https://apple.stackexchange.com/questions/1948,2023/3/29,stackexchange,4
531,en,https://apple.stackexchange.com/questions/1950,2023/3/29,stackexchange,5
532,en,https://apple.stackexchange.com/questions/1952,2023/3/29,stackexchange,5
533,en,https://apple.stackexchange.com/questions/1954,2023/3/29,stackexchange,5
534,en,https://apple.stackexchange.com/questions/1956,2023/3/29,stackexchange,9
535,en,https://apple.stackexchange.com/questions/1960,2023/3/29,stackexchange,2
536,en,https://apple.stackexchange.com/questions/1964,2023/3/29,stackexchange,0
537,en,https://apple.stackexchange.com/questions/1967,2023/3/29,stackexchange,4
538,en,https://apple.stackexchange.com/questions/1969,2023/3/29,stackexchange,2
539,en,https://apple.stackexchange.com/questions/1971,2023/3/29,stackexchange,3
540,en,https://apple.stackexchange.com/questions/1973,2023/3/29,stackexchange,5
541,en,https://apple.stackexchange.com/questions/1977,2023/3/29,stackexchange,3
542,en,https://apple.stackexchange.com/questions/1983,2023/3/29,stackexchange,3
543,en,https://apple.stackexchange.com/questions/1986,2023/3/29,stackexchange,1
544,en,https://apple.stackexchange.com/questions/1989,2023/3/29,stackexchange,2
545,en,https://apple.stackexchange.com/questions/1990,2023/3/29,stackexchange,5
546,en,https://apple.stackexchange.com/questions/1992,2023/3/29,stackexchange,3
547,en,https://apple.stackexchange.com/questions/1994,2023/3/29,stackexchange,3
548,en,https://apple.stackexchange.com/questions/1996,2023/3/29,stackexchange,2
549,en,https://apple.stackexchange.com/questions/1998,2023/3/29,stackexchange,3
550,en,https://apple.stackexchange.com/questions/1999,2023/3/29,stackexchange,1
551,en,https://apple.stackexchange.com/questions/2001,2023/3/29,stackexchange,2
552,en,https://apple.stackexchange.com/questions/2003,2023/3/29,stackexchange,1
553,en,https://apple.stackexchange.com/questions/2007,2023/3/29,stackexchange,2
554,en,https://apple.stackexchange.com/questions/2010,2023/3/29,stackexchange,2
555,en,https://apple.stackexchange.com/questions/2014,2023/3/29,stackexchange,5
556,en,https://apple.stackexchange.com/questions/2017,2023/3/29,stackexchange,30
557,en,https://apple.stackexchange.com/questions/2020,2023/3/29,stackexchange,5
